ONTOLOGY	ID	Description	GeneRatio	BgRatio	pvalue	p.adjust	qvalue	geneID	Count
CC	GO:0042101	T cell receptor complex	33/428	127/19717	1.85953849283545e-26	1.03204386352367e-24	7.82963575930714e-25	CD3D/CD3E/CD3G/TRAC/TRAV2/TRAV4/TRAV8-2/TRAV8-3/TRAV8-4/TRAV8-6/TRAV9-2/TRAV12-1/TRAV12-2/TRAV12-3/TRAV13-1/TRAV13-2/TRAV17/TRAV19/TRAV21/TRAV29DV5/TRBC2/TRBV2/TRBV3-1/TRBV4-2/TRBV5-6/TRBV7-9/TRBV9/TRBV10-3/TRBV12-4/TRBV18/TRBV19/TRBV20-1/TRBV28	33
CC	GO:0072562	blood microparticle	31/428	147/19717	5.72263477931862e-22	2.54084984201747e-20	1.92762434671785e-20	HSPA6/C8G/ALB/ACTA1/SERPINA3/IGHA1/IGHA2/IGHD/IGHG1/IGHG2/IGHG3/IGHG4/IGHM/IGHV3-13/IGHV3-23/IGKC/IGKV1-17/IGKV1-39/IGKV1-5/IGKV1D-12/IGKV2-30/IGKV3-15/IGKV3-20/IGKV3D-11/IGKV4-1/IGLC2/IGLC3/IGLV1-47/IGLV3-21/IGLV3-25/AGT	31
CC	GO:0098802	plasma membrane receptor complex	37/428	295/19717	6.24501563257132e-18	2.31065578405139e-16	1.75298684423055e-16	CD79A/CSF2RB/IL2RB/IL2RA/CD3D/CD3E/CD3G/TRAC/TRAV2/TRAV4/TRAV8-2/TRAV8-3/TRAV8-4/TRAV8-6/TRAV9-2/TRAV12-1/TRAV12-2/TRAV12-3/TRAV13-1/TRAV13-2/TRAV17/TRAV19/TRAV21/TRAV29DV5/TRBC2/TRBV2/TRBV3-1/TRBV4-2/TRBV5-6/TRBV7-9/TRBV9/TRBV10-3/TRBV12-4/TRBV18/TRBV19/TRBV20-1/TRBV28	37
CC	GO:0042611	MHC protein complex	14/428	25/19717	1.4983203489351e-17	4.7518159637656e-16	3.60498129067092e-16	CD74/HLA-A/HLA-B/HLA-C/HLA-DOA/HLA-DPB1/HLA-DQA1/HLA-DQA2/HLA-DRA/HLA-DRB1/HLA-DRB5/HLA-E/HLA-G/HLA-H	14
CC	GO:0071556	integral component of lumenal side of endoplasmic reticulum membrane	13/428	29/19717	9.81929393078607e-15	2.42209250292723e-13	1.83752868880207e-13	CD74/HLA-A/HLA-B/HLA-C/HLA-DPB1/HLA-DQA1/HLA-DQA2/HLA-DRA/HLA-DRB1/HLA-DRB5/HLA-E/HLA-G/HLA-H	13
CC	GO:0098553	lumenal side of endoplasmic reticulum membrane	13/428	29/19717	9.81929393078607e-15	2.42209250292723e-13	1.83752868880207e-13	CD74/HLA-A/HLA-B/HLA-C/HLA-DPB1/HLA-DQA1/HLA-DQA2/HLA-DRA/HLA-DRB1/HLA-DRB5/HLA-E/HLA-G/HLA-H	13
CC	GO:0012507	ER to Golgi transport vesicle membrane	14/428	62/19717	4.70178822589488e-11	1.04379698614866e-09	7.91880122255981e-10	CD74/HLA-A/HLA-B/HLA-C/HLA-DPB1/HLA-DQA1/HLA-DQA2/HLA-DRA/HLA-DRB1/HLA-DRB5/HLA-E/HLA-G/HLA-H/AREG	14
CC	GO:0042613	MHC class II protein complex	8/428	16/19717	5.10554901954406e-10	1.03039262030798e-08	7.81710854667033e-09	CD74/HLA-DOA/HLA-DPB1/HLA-DQA1/HLA-DQA2/HLA-DRA/HLA-DRB1/HLA-DRB5	8
CC	GO:0030662	coated vesicle membrane	20/428	182/19717	3.04583282450404e-09	5.63479072533247e-08	4.27485308702321e-08	CD74/HLA-A/HLA-B/HLA-C/HLA-DPB1/HLA-DQA1/HLA-DQA2/HLA-DRA/HLA-DRB1/HLA-DRB5/HLA-E/HLA-G/HLA-H/IL7R/AREG/EGF/EREG/HBEGF/CD3D/CD3G	20
CC	GO:0030134	COPII-coated ER to Golgi transport vesicle	14/428	93/19717	1.30036675313721e-08	2.22062630151124e-07	1.6846856720806e-07	CD74/HLA-A/HLA-B/HLA-C/HLA-DPB1/HLA-DQA1/HLA-DQA2/HLA-DRA/HLA-DRB1/HLA-DRB5/HLA-E/HLA-G/HLA-H/AREG	14
CC	GO:0030666	endocytic vesicle membrane	18/428	167/19717	2.55534708181482e-08	4.05205037259208e-07	3.07410175255919e-07	CD74/HLA-A/HLA-B/HLA-C/HLA-DPB1/HLA-DQA1/HLA-DQA2/HLA-DRA/HLA-DRB1/HLA-DRB5/HLA-E/HLA-G/HLA-H/CYBB/DMBT1/MARCO/RAC2/HBEGF	18
CC	GO:0030660	Golgi-associated vesicle membrane	14/428	114/19717	1.81178255428711e-07	2.68143818034492e-06	2.0342821662171e-06	CD74/HLA-A/HLA-B/HLA-C/HLA-DPB1/HLA-DQA1/HLA-DQA2/HLA-DRA/HLA-DRB1/HLA-DRB5/HLA-E/HLA-G/HLA-H/AREG	14
CC	GO:0030665	clathrin-coated vesicle membrane	14/428	115/19717	2.0226809891614e-07	2.80646987246144e-06	2.12913788332779e-06	CD74/HLA-DPB1/HLA-DQA1/HLA-DQA2/HLA-DRA/HLA-DRB1/HLA-DRB5/IL7R/AREG/EGF/EREG/HBEGF/CD3D/CD3G	14
CC	GO:0030135	coated vesicle	21/428	289/19717	1.53271900967039e-06	2.00155070674604e-05	1.51848322939481e-05	CD74/HLA-A/HLA-B/HLA-C/HLA-DPB1/HLA-DQA1/HLA-DQA2/HLA-DRA/HLA-DRB1/HLA-DRB5/HLA-E/HLA-G/HLA-H/IL7R/AREG/EGF/EREG/HBEGF/CD3D/CD3G/CTLA4	21
CC	GO:0030669	clathrin-coated endocytic vesicle membrane	8/428	44/19717	4.12564942557188e-06	5.08830095820532e-05	3.86025677246492e-05	CD74/HLA-DPB1/HLA-DQA1/HLA-DQA2/HLA-DRA/HLA-DRB1/HLA-DRB5/HBEGF	8
CC	GO:0045334	clathrin-coated endocytic vesicle	9/428	63/19717	8.25052576373256e-06	9.64008799762436e-05	7.31348544153579e-05	CD74/HLA-DPB1/HLA-DQA1/HLA-DQA2/HLA-DRA/HLA-DRB1/HLA-DRB5/HBEGF/CTLA4	9
CC	GO:0030139	endocytic vesicle	20/428	303/19717	1.14384952361431e-05	0.000126967297121189	9.63241704096262e-05	CD74/HLA-A/HLA-B/HLA-C/HLA-DPB1/HLA-DQA1/HLA-DQA2/HLA-DRA/HLA-DRB1/HLA-DRB5/HLA-E/HLA-G/HLA-H/CYBB/TLR7/DMBT1/MARCO/RAC2/HBEGF/CTLA4	20
CC	GO:0030136	clathrin-coated vesicle	15/428	188/19717	1.60214612129802e-05	0.000169369732822933	0.000128492922008864	CD74/HLA-DPB1/HLA-DQA1/HLA-DQA2/HLA-DRA/HLA-DRB1/HLA-DRB5/IL7R/AREG/EGF/EREG/HBEGF/CD3D/CD3G/CTLA4	15
CC	GO:0030176	integral component of endoplasmic reticulum membrane	13/428	150/19717	2.45742313678643e-05	0.000247976334712085	0.000188128087026712	CD74/HLA-A/HLA-B/HLA-C/HLA-DPB1/HLA-DQA1/HLA-DQA2/HLA-DRA/HLA-DRB1/HLA-DRB5/HLA-E/HLA-G/HLA-H	13
CC	GO:0034774	secretory granule lumen	20/428	321/19717	2.63275080512443e-05	0.000254117686407662	0.000192787244311171	HSPA6/PSMD6/CAMP/PPBP/SLPI/PF4/DEFA3/LCN2/S100P/S100A11/CHIT1/LYZ/PCSK1/ALB/SERPINA3/EGF/GIP/POMC/RETN/VEGFC	20
CC	GO:0062023	collagen-containing extracellular matrix	23/428	406/19717	3.02165675461429e-05	0.000279503249801822	0.000212046088043108	AZGP1/CTSS/SLPI/PF4/S100A6/S100A10/MMP9/SERPINA3/LTBP1/SEMA7A/TNC/AGT/BMP7/CCN2/GDF10/GH1/GREM1/LTBP2/MDK/NDP/NPPA/OGN/ANGPTL2	23
CC	GO:0005798	Golgi-associated vesicle	14/428	178/19717	3.5845713859758e-05	0.000318309939074651	0.000241486914423633	CD74/HLA-A/HLA-B/HLA-C/HLA-DPB1/HLA-DQA1/HLA-DQA2/HLA-DRA/HLA-DRB1/HLA-DRB5/HLA-E/HLA-G/HLA-H/AREG	14
CC	GO:0030670	phagocytic vesicle membrane	9/428	76/19717	3.87337554207855e-05	0.000330726680900553	0.000250906917705493	HLA-A/HLA-B/HLA-C/HLA-E/HLA-G/HLA-H/CYBB/DMBT1/RAC2	9
CC	GO:0031227	intrinsic component of endoplasmic reticulum membrane	13/428	158/19717	4.2466550533667e-05	0.00034916941549904	0.00026489856083379	CD74/HLA-A/HLA-B/HLA-C/HLA-DPB1/HLA-DQA1/HLA-DQA2/HLA-DRA/HLA-DRB1/HLA-DRB5/HLA-E/HLA-G/HLA-H	13
CC	GO:0060205	cytoplasmic vesicle lumen	20/428	338/19717	5.44091516871888e-05	0.000431386845519854	0.000327273092855271	HSPA6/PSMD6/CAMP/PPBP/SLPI/PF4/DEFA3/LCN2/S100P/S100A11/CHIT1/LYZ/PCSK1/ALB/SERPINA3/EGF/GIP/POMC/RETN/VEGFC	20
CC	GO:0031983	vesicle lumen	20/428	339/19717	5.66852627730574e-05	0.000433935459848922	0.000329206607756413	HSPA6/PSMD6/CAMP/PPBP/SLPI/PF4/DEFA3/LCN2/S100P/S100A11/CHIT1/LYZ/PCSK1/ALB/SERPINA3/EGF/GIP/POMC/RETN/VEGFC	20
CC	GO:0001772	immunological synapse	6/428	36/19717	0.000113281800388589	0.000838285322875561	0.000635968002181554	CARD11/BCL10/LCK/LAT/CD3E/CD28	6
CC	GO:0032588	trans-Golgi network membrane	9/428	92/19717	0.0001741007526194	0.00124678603488731	0.000945878452261594	CD74/HLA-DPB1/HLA-DQA1/HLA-DQA2/HLA-DRA/HLA-DRB1/HLA-DRB5/LGR5/LGR6	9
CC	GO:0030658	transport vesicle membrane	14/428	208/19717	0.000190555297110933	0.0013219773737071	0.00100292261637333	CD74/HLA-A/HLA-B/HLA-C/HLA-DPB1/HLA-DQA1/HLA-DQA2/HLA-DRA/HLA-DRB1/HLA-DRB5/HLA-E/HLA-G/HLA-H/AREG	14
CC	GO:0043020	NADPH oxidase complex	4/428	15/19717	0.000247141529271459	0.00166258846964436	0.00126132837905689	NOX4/NOX1/CYBB/DUOX2	4
CC	GO:0045335	phagocytic vesicle	10/428	132/19717	0.00061996496107994	0.00404800651058079	0.00307103386293469	HLA-A/HLA-B/HLA-C/HLA-E/HLA-G/HLA-H/CYBB/TLR7/DMBT1/RAC2	10
CC	GO:0042581	specific granule	11/428	160/19717	0.000762481410558149	0.00483631066125454	0.00366908347937756	CAMP/SLPI/LCN2/PLAU/CYBB/CHIT1/LYZ/OLR1/PLAUR/RETN/TNFRSF1B	11
CC	GO:1904724	tertiary granule lumen	6/428	55/19717	0.00119201382998379	0.0073507519515667	0.00557667288881305	CTSS/CAMP/PPBP/MMP9/CHIT1/LYZ	6
CC	GO:0005775	vacuolar lumen	11/428	172/19717	0.00137574510694408	0.00825447064166446	0.00626228213687204	CD1E/CD74/CTSS/IFI30/DEFA3/LYZ/SERPINA3/OGN/RETN/SDC1/SDC4	11
CC	GO:0005796	Golgi lumen	8/428	102/19717	0.00171129904057521	0.00999758913178147	0.00758470488897599	DEFA3/MUC5AC/PROC/AGRP/CGA/OGN/SDC1/SDC4	8
CC	GO:0035580	specific granule lumen	6/428	62/19717	0.00222618642007712	0.0126721380835159	0.00961376051855167	CAMP/SLPI/LCN2/CHIT1/LYZ/RETN	6
CC	GO:0030133	transport vesicle	18/428	392/19717	0.00243604616729977	0.0135200562285137	0.0102570364938938	CD74/HLA-A/HLA-B/HLA-C/HLA-DPB1/HLA-DQA1/HLA-DQA2/HLA-DRA/HLA-DRB1/HLA-DRB5/HLA-E/HLA-G/HLA-H/SYTL1/PCSK1/AREG/NTF4/NTS	18
CC	GO:0070820	tertiary granule	10/428	164/19717	0.00316629687951467	0.0171443392012746	0.0130066110583401	CTSS/CAMP/PPBP/MMP9/PLAU/CYBB/CHIT1/LYZ/OLR1/PTAFR	10
CC	GO:0031093	platelet alpha granule lumen	6/428	67/19717	0.00330122217748933	0.0174493172238722	0.0132379836691302	PPBP/PF4/ALB/SERPINA3/EGF/VEGFC	6
CC	GO:0045121	membrane raft	15/428	315/19717	0.00388766177356087	0.0200711840402445	0.0152270718181087	CD1A/S100A10/F2R/BST2/AHNAK/PTGS2/CD14/OLR1/CD79A/CARD11/BCL10/SDC4/TNFRSF1B/LCK/LAT	15
CC	GO:0098857	membrane microdomain	15/428	316/19717	0.00400282714497649	0.0201960824132905	0.0153218263922545	CD1A/S100A10/F2R/BST2/AHNAK/PTGS2/CD14/OLR1/CD79A/CARD11/BCL10/SDC4/TNFRSF1B/LCK/LAT	15
CC	GO:0043202	lysosomal lumen	7/428	95/19717	0.00464267741478595	0.0229038752462774	0.0173761026050468	CD1E/CD74/CTSS/IFI30/OGN/SDC1/SDC4	7
CC	GO:0098589	membrane region	15/428	328/19717	0.00561547682834205	0.0271007794759116	0.0205600982273393	CD1A/S100A10/F2R/BST2/AHNAK/PTGS2/CD14/OLR1/CD79A/CARD11/BCL10/SDC4/TNFRSF1B/LCK/LAT	15
CC	GO:0043034	costamere	3/428	19/19717	0.00759974726762812	0.0358966785832647	0.0272331369052743	AHNAK/ILK/SDC4	3
CC	GO:0055038	recycling endosome membrane	6/428	81/19717	0.00834185537324961	0.0385810811012794	0.0292696679763144	HLA-A/HLA-B/HLA-C/HLA-E/HLA-G/HLA-H	6
CC	GO:0036019	endolysosome	3/428	20/19717	0.00879883017159647	0.0394272527749067	0.0299116189852303	CTSS/TLR7/TLR8	3
CC	GO:0010008	endosome membrane	19/428	479/19717	0.00888001188624024	0.0394272527749067	0.0299116189852303	CD1A/CD1C/HLA-A/HLA-B/HLA-C/HLA-DOA/HLA-DPB1/HLA-DQA1/HLA-DQA2/HLA-DRA/HLA-DRB1/HLA-DRB5/HLA-E/HLA-G/HLA-H/TLR7/TLR8/CD14/DKK1	19
MF	GO:0003823	antigen binding	95/372	160/17697	2.18564367559843e-120	8.2398766570061e-118	6.14280906720823e-118	CD1A/CD1C/CD1E/HLA-A/HLA-B/HLA-C/HLA-DPB1/HLA-DQA1/HLA-DRA/HLA-DRB1/HLA-DRB5/HLA-E/HLA-G/HLA-H/IL7R/IGHA1/IGHA2/IGHD/IGHE/IGHG1/IGHG2/IGHG3/IGHG4/IGHM/IGHV1-18/IGHV1-24/IGHV1-3/IGHV1-45/IGHV1-58/IGHV1-69/IGHV2-26/IGHV2-5/IGHV2-70/IGHV3-11/IGHV3-13/IGHV3-15/IGHV3-20/IGHV3-21/IGHV3-23/IGHV3-30/IGHV3-33/IGHV3-43/IGHV3-48/IGHV3-49/IGHV3-53/IGHV3-64/IGHV3-66/IGHV3-72/IGHV3-73/IGHV3-74/IGHV4-28/IGHV4-31/IGHV4-34/IGHV4-39/IGHV4-4/IGHV4-59/IGHV4-61/IGHV5-51/IGHV6-1/IGKC/IGKV1-16/IGKV1-17/IGKV1-39/IGKV1-5/IGKV1D-12/IGKV2-30/IGKV3-15/IGKV3-20/IGKV3D-11/IGKV4-1/IGKV5-2/IGLC2/IGLC3/IGLC6/IGLC7/IGLV1-40/IGLV1-44/IGLV1-47/IGLV1-51/IGLV2-11/IGLV2-14/IGLV2-23/IGLV2-8/IGLV3-1/IGLV3-19/IGLV3-21/IGLV3-25/IGLV3-27/IGLV6-57/IGLV7-43/TRAV8-4/TRAV19/TRAV29DV5/TRBC2/TRBV7-9	95
MF	GO:0048018	receptor ligand activity	113/372	482/17697	3.91107559735753e-88	7.37237750101894e-86	5.49609044470769e-86	LTA/HAMP/PPBP/CXCL14/CXCL16/CXCL8/CXCL10/CXCL9/CXCL5/CXCL13/PF4/CCL13/CCL8/CCL20/CCL5/FGF2/TNFSF11/IL1A/CD40LG/TNFSF4/CCL15/CCL14/CCL19/CCL18/CCL17/CCL26/CCL22/CCL21/CCL7/CCL25/CCL24/XCL2/TAFA5/C5/SEMA3A/SEMA3C/SEMA3E/SEMA6D/SEMA7A/AGRP/AGT/APLN/AREG/BMP4/BMP7/CALCB/CCK/CD70/CGA/CGB3/CHGB/CLEC11A/CMTM3/CSF2/CCN2/DKK1/EGF/EPO/EREG/FAM3B/FAM3D/FGF1/FGF12/FGF17/FGF18/FGF19/FGF20/GAST/GDF10/GH1/GIP/GPHA2/GREM1/GREM2/HBEGF/IFNE/IFNK/IL11/IL1RN/IL24/INHBA/INS-IGF2/INSL3/KL/LIF/LTB/MDK/MIA/NDP/NPPA/NRG2/NRG3/NRG4/NTF4/NTS/OGN/OSM/PNOC/POMC/PRL/PTHLH/REG1A/RETN/SCG2/SCT/STC1/TG/TNFRSF11B/TNFSF15/TNFSF9/UCN2/UCN3/VEGFC	113
MF	GO:0034987	immunoglobulin receptor binding	50/372	76/17697	4.43483187076168e-66	5.57310538425718e-64	4.15473722629252e-64	IGHA1/IGHA2/IGHD/IGHE/IGHG1/IGHG2/IGHG3/IGHG4/IGHM/IGHV1-18/IGHV1-24/IGHV1-3/IGHV1-45/IGHV1-58/IGHV1-69/IGHV2-26/IGHV2-5/IGHV2-70/IGHV3-11/IGHV3-13/IGHV3-15/IGHV3-20/IGHV3-21/IGHV3-23/IGHV3-30/IGHV3-33/IGHV3-43/IGHV3-48/IGHV3-49/IGHV3-53/IGHV3-64/IGHV3-66/IGHV3-72/IGHV3-73/IGHV3-74/IGHV4-28/IGHV4-31/IGHV4-34/IGHV4-39/IGHV4-4/IGHV4-59/IGHV4-61/IGHV5-51/IGHV6-1/IGKC/IGLC2/IGLC3/IGLC6/IGLC7/TRBC2	50
MF	GO:0005125	cytokine activity	59/372	220/17697	1.16698196918445e-48	1.09988050595634e-46	8.19958383611177e-47	LTA/PPBP/CXCL14/CXCL16/CXCL8/CXCL10/CXCL9/CXCL5/CXCL13/PF4/CCL13/CCL8/CCL20/CCL5/FGF2/TNFSF11/IL1A/CD40LG/TNFSF4/CCL15/CCL14/CCL19/CCL18/CCL17/CCL26/CCL22/CCL21/CCL7/CCL25/CCL24/XCL2/TAFA5/C5/AREG/BMP4/BMP7/CD70/CMTM3/CSF2/EPO/FAM3B/FAM3D/GDF10/GREM1/GREM2/IFNE/IFNK/IL11/IL1RN/IL24/INHBA/LIF/LTB/NDP/OSM/SCG2/TNFRSF11B/TNFSF15/TNFSF9	59
MF	GO:0005126	cytokine receptor binding	52/372	286/17697	1.0662127810334e-33	8.03924436899186e-32	5.99323815865092e-32	LTA/PPBP/CXCL14/CXCL16/CXCL8/CXCL10/CXCL9/CXCL5/CXCL13/PF4/CCL13/CCL8/S100A14/CCL20/CCL5/TNFSF11/IL1A/CD40LG/TNFSF4/CCL15/CCL14/CCL19/CCL18/CCL17/CCL26/CCL22/CCL21/CCL7/CCL25/CCL24/XCL2/C5/BMP4/BMP7/CD70/CSF2/EPO/GDF10/GH1/GREM1/IFNE/IFNK/IL11/IL1RN/INHBA/LIF/LTB/OSM/PRL/TNFSF15/TNFSF9/VEGFC	52
MF	GO:0008009	chemokine activity	26/372	49/17697	3.83794314504169e-31	2.41150760946786e-29	1.79777336794058e-29	PPBP/CXCL14/CXCL16/CXCL8/CXCL10/CXCL9/CXCL5/CXCL13/PF4/CCL13/CCL8/CCL20/CCL5/CCL15/CCL14/CCL19/CCL18/CCL17/CCL26/CCL22/CCL21/CCL7/CCL25/CCL24/XCL2/C5	26
MF	GO:0042379	chemokine receptor binding	27/372	66/17697	2.32976519712262e-28	1.25474497045032e-26	9.35409485160509e-27	PPBP/CXCL14/CXCL16/CXCL8/CXCL10/CXCL9/CXCL5/CXCL13/PF4/CCL13/CCL8/S100A14/CCL20/CCL5/CCL15/CCL14/CCL19/CCL18/CCL17/CCL26/CCL22/CCL21/CCL7/CCL25/CCL24/XCL2/C5	27
MF	GO:0005179	hormone activity	31/372	122/17697	4.53248801373926e-25	2.13593497647463e-23	1.59233460482682e-23	HAMP/CCL25/AGRP/AGT/APLN/CALCB/CCK/CGA/CGB3/CHGB/EPO/GAST/GH1/GIP/GPHA2/INHBA/INS-IGF2/INSL3/KL/NPPA/NTS/PNOC/POMC/PRL/PTHLH/RETN/SCT/STC1/TG/UCN2/UCN3	31
MF	GO:0008083	growth factor activity	34/372	163/17697	2.4506903982555e-24	1.02656697793592e-22	7.65303317349964e-23	PPBP/FGF2/AGT/AREG/BMP4/BMP7/CLEC11A/CSF2/CCN2/DKK1/EGF/EREG/FGF1/FGF12/FGF17/FGF18/FGF19/FGF20/GDF10/GH1/HBEGF/IL11/INHBA/LIF/MDK/MIA/NRG2/NRG3/NRG4/NTF4/OGN/OSM/REG1A/VEGFC	34
MF	GO:0001664	G protein-coupled receptor binding	40/372	280/17697	5.5448258035199e-22	2.090399327927e-20	1.55838788372612e-20	PPBP/CXCL14/CXCL16/CXCL8/CXCL10/CXCL9/CXCL5/CXCL13/PF4/CCL13/CCL8/S100A14/CCL20/CCL5/MARCO/CCL15/CCL14/CCL19/CCL18/CCL17/CCL26/CCL22/CCL21/CCL7/CCL25/CCL24/XCL2/C5/AGT/APLN/CALCB/GPHA2/INSL3/NDP/NPPA/PNOC/POMC/SCT/UCN2/UCN3	40
MF	GO:0048020	CCR chemokine receptor binding	17/372	43/17697	5.43739138563011e-18	1.86354232034777e-16	1.38926650714185e-16	CXCL13/CCL13/CCL8/CCL20/CCL5/CCL15/CCL14/CCL19/CCL18/CCL17/CCL26/CCL22/CCL21/CCL7/CCL25/CCL24/XCL2	17
MF	GO:0042605	peptide antigen binding	15/372	31/17697	1.15653363322595e-17	3.63344316438487e-16	2.70872350939763e-16	HLA-A/HLA-B/HLA-C/HLA-DPB1/HLA-DQA1/HLA-DRA/HLA-DRB1/HLA-DRB5/HLA-E/HLA-G/HLA-H/TRAV8-4/TRAV19/TRAV29DV5/TRBV7-9	15
MF	GO:0019955	cytokine binding	23/372	128/17697	2.47234061507301e-15	7.16978778371174e-14	5.34506027712141e-14	CD74/WFIKKN1/CCR7/CCR8/CCR1/CXCR4/CCR4/LTBP1/CXCR3/CXCR5/GREM1/GREM2/IL1RN/IL12RB2/IL13RA2/IL2RB/IL1R2/IL20RB/IL22RA1/IL2RA/IL2RG/NRP2/TNFRSF1B	23
MF	GO:0004896	cytokine receptor activity	19/372	96/17697	1.09702523138388e-13	2.9541322302266e-12	2.20229877277817e-12	CD74/IL7R/CCR7/CCR8/CCR1/CXCR4/CCR4/CXCR3/CXCR5/CSF2RB/IL12RB2/IL13RA2/IL2RB/IL1R2/IL20RB/IL21R/IL22RA1/IL2RA/IL2RG	19
MF	GO:0042277	peptide binding	28/372	295/17697	3.00553167742935e-11	7.55390294927244e-10	5.63141724823606e-10	CD1A/CD1C/CD1E/CD74/HLA-A/HLA-B/HLA-C/HLA-DPB1/HLA-DQA1/HLA-DRA/HLA-DRB1/HLA-DRB5/HLA-E/HLA-G/HLA-H/MARCO/CD14/PPARG/INHBA/CRHR2/NPR3/OXTR/SSTR2/VIPR2/TRAV8-4/TRAV19/TRAV29DV5/TRBV7-9	28
MF	GO:0070851	growth factor receptor binding	18/372	134/17697	4.24418820052339e-10	1.00003684474832e-08	7.45525164170885e-09	FGF2/IL1A/AREG/CSF2/EGF/EREG/ESM1/FGF1/FGF17/FGF18/FGF19/FGF20/GREM1/HBEGF/IL11/IL1RN/KL/VEGFC	18
MF	GO:0008201	heparin binding	20/372	169/17697	4.52496281623581e-10	1.00347704807112e-08	7.48089827823506e-09	CXCL10/CXCL13/PF4/CCL8/SERPIND1/ANOS1/FGF2/CCL15/CCL7/BMP4/BMP7/CCN2/FGF1/GREM2/HBEGF/LTBP2/MDK/FGFR1/LGR6/NRP2	20
MF	GO:0005539	glycosaminoglycan binding	23/372	229/17697	6.03519946008965e-10	1.26403899802989e-08	9.42338161312243e-09	REG3G/CXCL10/CXCL13/PF4/CCL8/SERPIND1/ANOS1/FGF2/CCL15/CCL7/IGHM/BMP4/BMP7/CCN2/FGF1/GREM2/HBEGF/LTBP2/MDK/REG1A/FGFR1/LGR6/NRP2	23
MF	GO:0033218	amide binding	28/372	356/17697	2.27993396006983e-09	4.5238689628754e-08	3.37253389107282e-08	CD1A/CD1C/CD1E/CD74/HLA-A/HLA-B/HLA-C/HLA-DPB1/HLA-DQA1/HLA-DRA/HLA-DRB1/HLA-DRB5/HLA-E/HLA-G/HLA-H/MARCO/CD14/PPARG/INHBA/CRHR2/NPR3/OXTR/SSTR2/VIPR2/TRAV8-4/TRAV19/TRAV29DV5/TRBV7-9	28
MF	GO:0001653	peptide receptor activity	18/372	152/17697	3.3692659108851e-09	6.35106624201842e-08	4.73470525371748e-08	F2R/F2RL1/CCR7/CCR8/CCR1/CXCR4/CCR4/CXCR3/CXCR5/CYSLTR2/EDNRA/APLNR/CRHR2/LGR5/NPR3/OXTR/SSTR2/VIPR2	18
MF	GO:0008528	G protein-coupled peptide receptor activity	17/372	146/17697	1.19542324213039e-08	2.14606934420551e-07	1.59988975262564e-07	F2R/F2RL1/CCR7/CCR8/CCR1/CXCR4/CCR4/CXCR3/CXCR5/CYSLTR2/EDNRA/APLNR/LGR5/NPR3/OXTR/SSTR2/VIPR2	17
MF	GO:1901681	sulfur compound binding	21/372	250/17697	7.92614586579403e-08	1.35825317791107e-06	1.01257461539091e-06	CXCL10/CXCL13/PF4/CCL8/SERPIND1/ANOS1/FGF2/CCL15/CCL7/BMP4/BMP7/CCN2/FGF1/FGF20/GREM2/HBEGF/LTBP2/MDK/FGFR1/LGR6/NRP2	21
MF	GO:0005164	tumor necrosis factor receptor binding	8/372	31/17697	1.82773693208665e-07	2.99589923215942e-06	2.23343597650863e-06	LTA/TNFSF11/CD40LG/TNFSF4/CD70/LTB/TNFSF15/TNFSF9	8
MF	GO:0019838	growth factor binding	15/372	137/17697	1.9788608493875e-07	3.1084605842462e-06	2.31735020520378e-06	CXCL13/WFIKKN1/LTBP1/CCN2/ESM1/IL1RN/KL/LTBP2/AMHR2/FGFR1/IL2RB/IL1R2/IL2RA/IL2RG/NRP2	15
MF	GO:0016493	C-C chemokine receptor activity	7/372	23/17697	3.14369170862985e-07	4.74068709661381e-06	3.53417131033335e-06	CCR7/CCR8/CCR1/CXCR4/CCR4/CXCR3/CXCR5	7
MF	GO:0019957	C-C chemokine binding	7/372	24/17697	4.35834623770083e-07	6.3196020446662e-06	4.71124876706931e-06	CCR7/CCR8/CCR1/CXCR4/CCR4/CXCR3/CXCR5	7
MF	GO:0005104	fibroblast growth factor receptor binding	7/372	25/17697	5.94443730612235e-07	8.30019579410417e-06	6.18777684496947e-06	FGF2/FGF1/FGF17/FGF18/FGF19/FGF20/KL	7
MF	GO:0001637	G protein-coupled chemoattractant receptor activity	7/372	26/17697	7.98829482985686e-07	1.03847832788139e-05	7.74183201296472e-06	CCR7/CCR8/CCR1/CXCR4/CCR4/CXCR3/CXCR5	7
MF	GO:0004950	chemokine receptor activity	7/372	26/17697	7.98829482985686e-07	1.03847832788139e-05	7.74183201296472e-06	CCR7/CCR8/CCR1/CXCR4/CCR4/CXCR3/CXCR5	7
MF	GO:0045236	CXCR chemokine receptor binding	5/372	11/17697	1.66339618509355e-06	2.09033453926756e-05	1.55833958392975e-05	CXCL8/CXCL10/CXCL9/CXCL13/PF4	5
MF	GO:0008329	signaling pattern recognition receptor activity	6/372	20/17697	2.50301640758449e-06	3.04399092148178e-05	2.26928822011904e-05	TLR7/TLR8/DMBT1/MARCO/CD14/PTAFR	6
MF	GO:0038187	pattern recognition receptor activity	6/372	21/17697	3.44237465232457e-06	4.05554763726989e-05	3.02340142161402e-05	TLR7/TLR8/DMBT1/MARCO/CD14/PTAFR	6
MF	GO:0019956	chemokine binding	7/372	32/17697	3.66641128372011e-06	4.18859713321964e-05	3.1225895143645e-05	CCR7/CCR8/CCR1/CXCR4/CCR4/CXCR3/CXCR5	7
